Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,AAPL,KO,SPY,AAPL,KO,SPY,AAPL,KO,SPY,AAPL,KO,SPY,AAPL,KO,SPY
Date,,,,,,,,,,,,,,,
2020-04-16,69.40377044677734,39.80280685424805,258.0211181640625,69.76932337939922,40.43660953169586,258.88087360957286,68.35311605698439,39.51548284485755,254.9333733739503,69.57081070155868,40.05633050417687,258.06733065404563,157125200,17606800,131798300
2020-04-17,68.46205139160156,40.614070892333984,264.99169921875,69.46671616167201,40.81688591469396,265.6018282868167,67.02405715552152,40.03097044975408,261.0719034946224,68.91959837030558,40.81688591469396,263.8268509360191,215250000,19844600,146684800
2020-04-20,67.04100799560547,39.32111740112305,260.3231201171875,68.19091879039594,40.563371690731586,265.1304052480041,67.02164432762936,39.13520413964778,260.10125496777647,67.28794093663315,40.38590771326955,261.2660752149449,130015200,18957900,100109300
2020-04-21,64.9687271118164,38.34928512573242,252.4187774658203,67.11845556313274,39.633792167910066,257.0411545821082,64.25699249245112,37.40280421653615,251.47579447793697,66.88363145554771,38.77182020972427,255.83009403466087,180991600,26863700,126385700
2020-04-22,66.8400650024414,38.602806091308594,258.0211181640625,67.2758176226008,38.999990107601725,259.7776159747217,65.89592940016834,38.45069320097024,255.99651455834245,66.23726476615465,38.91548115536547,257.3277615377955,116862400,15811600,92951600
2020-04-23,66.58103942871094,38.087318420410156,258.0025634765625,68.20786075083029,38.957739803710474,262.4955282648146,66.54230470819708,38.002812679314204,257.6974990303331,66.7843911704893,38.83098119206655,259.3060770814027,124814400,17668200,104709700
2020-04-24,68.5031967163086,38.391544342041016,261.59893798828125,68.5128822420226,38.6619665826476,262.2738155297852,67.05794044796141,38.12957138609015,257.4665297220417,67.10636068864,38.450699005693245,259.5281210681527,126161200,15175000,85063200
2020-04-27,68.55162811279297,39.53238296508789,265.3707275390625,68.88328539052851,39.70139764999916,266.4985889754129,67.77210939351758,38.62815810805266,263.12425845106605,68.21996344716476,38.87322923998964,263.586496282148,117087600,19175500,77896600
2020-04-28,67.44043731689453,39.49858093261719,264.1504211425781,69.19556400981887,40.56336792215145,269.39218195173817,67.34845067537042,39.35491732824241,263.8453283979779,69.01399917951635,40.47886219512171,269.0408767126257,112004800,17246700,105270000
2020-04-29,69.6555404663086,39.81970977783203,271.0655212402344,70.12518879426327,40.44506318911399,272.6094081249225,68.72592933750241,39.61689472054781,268.4770004780296,68.92928107931384,39.946471606400074,269.5124087829115,137280800,15780000,118745600
2020-04-30,71.12500762939453,38.78028106689453,268.5416564941406,71.30173342629523,39.71830974909949,271.1671635588947,69.8056406949222,38.61971884758536,266.79438423686474,70.195396396661,39.71830974909949,269.6787433160945,183064000,20801100,122901700
2020-05-01,69.97994232177734,38.53520965576172,261.4324035644531,72.3838593560598,39.20281605766471,268.7080203732415,69.20042354088866,38.20563270952014,260.25830176242374,69.29725665776628,38.55211145091357,263.7620713917929,240616800,14290400,125180000
2020-05-04,70.97005462646484,38.14646911621094,262.1535949707031,71.09836013147505,38.43379311921425,262.45865955432316,69.31418442698012,37.690130424907956,258.04892038724995,70.00413219040487,38.29858201331193,259.53731280133104,133568000,22544200,80873200
2020-05-05,72.03524780273438,38.3661994934082,264.57562255859375,72.868025831844,38.95774622597226,267.4045150851888,71.28477828502723,38.154931882153065,262.2829133616879,71.43003164134032,38.33239590192228,264.99164778246103,147751200,13370500,79569900
2020-05-06,72.7784423828125,37.816898345947266,262.7821960449219,73.41028439938938,38.56056116018724,266.6742305212483,72.3523679150605,37.79154726690431,262.347691373259,72.73728444031273,38.36619536558689,266.28596655842614,142333600,11892900,73632600
2020-05-07,73.53133392333984,37.69013214111328,265.95318603515625,73.87752315205448,38.2309798130369,267.894590818744,73.10284357834273,37.60562640495904,265.44473564046604,73.40545163246576,38.15492336102321,266.01790611092025,115215200,16466000,75250400
2020-05-08,75.28150939941406,38.96619415283203,270.3536682128906,75.33491288731747,39.05915240664144,270.82515983445404,73.86389829348582,37.9267580145485,267.96850517613757,74.19160117798899,38.09577272841219,269.1056204111253,133838400,13985100,76452400
2020-05-11,76.46610260009766,38.484500885009766,270.40899658203125,76.96129057605077,38.966190681209106,271.79570938501604,74.57999392969896,38.46759909276048,267.9868760668569,74.78875574566902,38.611259491348555,268.4121267602039,145946400,10874600,79514200
2020-05-12,75.59220886230469,37.87604904174805,265.0194091796875,77.60211024550932,38.746470383631596,272.0176674098095,75.47083798793751,37.85914724959561,264.8807152817734,77.15060674076052,38.535202817256966,271.60167035432886,162301200,13424400,95870800
2020-05-13,74.67950439453125,37.132381439208984,260.33233642578125,76.69426553932014,37.842240498146865,265.50015168044314,73.60173033825646,36.77745352158345,257.89170728256533,75.77184236444022,37.78308584520927,264.4554897310859,200622400,15854800,144721100
2020-05-14,75.13829803466797,36.9295768737793,263.44781494140625,75.19898348401253,37.233802731501946,263.5772268557951,73.19393386714296,36.53239275689832,252.372587009334,73.91730709017112,36.659154605512,257.8824819420396,158929200,18000800,121977900
2020-05-15,74.69406127929688,36.557743072509766,264.65887451171875,74.74018280409528,37.76619396891687,264.7050870067685,72.8734981674341,36.50704091307495,260.0919627756472,72.9074855679762,37.14929298085462,261.0441715182751,166348400,31579400,111146300
2020-05-18,76.4539566040039,38.002811431884766,272.7203369140625,76.82778105681554,38.357739401262215,274.3381694211798,75.32763848421635,37.29295226944259,270.59405404695514,76.01945410801251,37.876049600714374,270.91759797817065,135178400,26118500,119703800
2020-05-19,76.01216125488281,37.63943862915039,269.9190673828125,77.31810575212776,38.30704505855659,273.83883381426045,75.98060363958615,37.39436742488412,269.9005880325174,76.47093934712166,38.03661954867413,272.11932321611533,101729600,17839900,95189300
2020-05-20,77.490478515625,38.78028106689453,274.5044860839844,77.56086831396651,39.01689975296864,275.3734952560476,76.83264281026588,38.045070703958686,273.2472130256172,76.87148239274373,38.197183637488564,273.478331886001,111504800,22295900,85861700
2020-05-21,76.91272735595703,38.171817779541016,272.6093444824219,77.89340613060031,38.94928400712578,275.18863906983813,76.67483776673394,38.053508472311925,271.5092163621271,77.3520893444608,38.940834723903784,274.37509610228363,102688800,13193500,78293900
2020-05-22,77.40794372558594,38.05351257324219,273.12713623046875,77.4904750567076,38.29013443688734,273.30278889181875,76.54863559536585,37.73238819720986,271.0747987987459,76.65058301291332,38.21407798494554,272.3228467878465,81803200,13008400,63958200
2020-05-26,76.88361358642578,38.94929122924805,276.49212646484375,78.70659948141834,39.65915042793416,279.3672600063866,76.82778030514494,38.81408010681677,273.1455295921651,78.52697291852887,39.65069791945801,279.1268873427951,125522000,22223100,88951400
2020-05-27,77.21858215332031,39.49012756347656,280.60614013671875,77.36422869926452,39.794353332040146,280.6431270685151,76.00002111496565,39.01688712085691,274.4491278860786,76.74038797022739,39.71829688989925,279.30262586533087,112945200,18447600,104817400
2020-05-28,77.2525863647461,39.79435729980469,280.08831787109375,78.51241703823543,40.10703238258783,283.6660332164252,76.61660396391109,39.56618795063199,279.41344066092694,76.89332579430749,39.97182127459887,281.6414297986755,133560800,16230600,90405200
2020-05-29,77.17731475830078,39.4478759765625,281.33642578125,77.95651372350704,39.87886034684037,281.92807550390813,76.82048407944905,38.9915373089599,276.85271340828524,77.49530586711329,39.4478759765625,279.6168864676126,153532400,51125000,119090800
2020-06-01,78.12645721435547,39.70985412597656,282.4735412597656,78.24782812585582,39.912669189190346,283.0836986125022,77.00013159984378,39.37182472237051,280.1716057752101,77.13121425847407,39.43097938444848,280.68930991460604,80791200,17010700,55758300
2020-06-02,78.48812103271484,39.6338005065918,284.81243896484375,78.5123966906775,39.95492491693345,284.85867967388253,77.41762896521124,39.34647646007884,282.05751965049484,77.85942075330303,39.85351737807227,283.39799238298974,87642800,15255100,74267200
2020-06-03,78.92021942138672,40.478858947753906,288.6028747558594,79.18238473569964,40.664772177042046,289.5643375749928,78.23568571032708,39.81970207979196,286.5320578033551,78.80856025827174,39.94646388385411,286.8093892835065,104491200,15508300,92567600
2020-06-04,78.24051666259766,40.49577331542969,287.84466552734375,79.04156141326504,40.79154989909941,289.36081882304234,77.86669232193766,40.039437734841634,285.73686260819716,78.74299382461672,40.51267511081263,287.6135466624691,87560400,13604700,75794400
2020-06-05,80.46891021728516,41.4845085144043,295.2220153808594,80.5295956699377,41.82253798383838,297.0062464009273,78.46143811037989,40.9521132283364,293.2066654759302,78.49056594239036,41.01972041169839,293.2713855347524,137250400,20504800,150524700
2020-06-08,80.9446792602539,42.12675094604492,298.7905578613281,80.97866666833863,42.22816169775692,298.9846898589739,79.45424844734958,41.805626570018504,295.490172837552,80.16548014966298,41.86478123000691,296.03561011563465,95654400,19896700,73641200
2020-06-09,83.500732421875,41.408447265625,296.5625915527344,83.89397287260105,41.90703890246472,298.8645272027777,80.59269099061473,41.1380250107649,295.2405697537176,80.62424860345651,41.90703890246472,296.1095792386258,147712400,16713700,77479200
2020-06-10,85.64900207519531,41.08732223510742,294.90765380859375,86.11749189610212,41.63661928845606,298.0416389695576,84.01049518819849,41.045069359547014,294.1865641221486,84.44985718304342,41.5436610280105,297.14489669937257,166651600,15716600,95000800
2020-06-11,81.53695678710938,38.484500885009766,277.9065246582031,85.2169228066109,40.495765807366304,288.57497822103,81.43500939497191,38.416893716012616,277.3518620119418,84.7921247209598,40.40281078552609,287.9370879650805,201662400,26070400,209243600
2020-06-12,82.24090576171875,38.88529586791992,281.2347412109375,84.42558161332404,39.43958320331852,285.73693329848106,81.12915175448484,38.38217456828834,276.04844614220104,83.67794024802434,39.40547251280718,284.96037710591537,200146000,21822700,194678900
2020-06-15,83.25799560546875,39.48221969604492,283.8601989746094,83.91097154593938,39.61013315818495,284.9973140281865,80.73105294291301,37.921693023998756,274.3288585585223,80.8936931849323,38.00696649677579,275.51218610329806,138808800,15622300,135782700
2020-06-16,85.46453094482422,39.88301467895508,289.3238220214844,85.73640798746258,40.66754108728371,291.8014376099941,83.67795482626669,39.38841939746337,284.4333673209817,85.3140322118676,40.55668621630771,291.6535181559971,165428800,18803500,137627500
2020-06-17,85.3455810546875,39.72099685668945,288.1220703125,86.27042663858354,40.1303154388899,290.645898869627,85.22421016537945,39.60160942386126,287.38247290117295,86.20974119392952,39.89154382620844,290.35005990509615,114406400,12602800,83398900
2020-06-18,85.37957763671875,40.07061767578125,288.2330017089844,85.79709383713187,40.113254412124505,288.71371886484155,84.77029333637671,39.28608806457258,286.1344522516145,85.30189848131818,39.482219654131136,286.5966900520467,96820400,9380800,80828700
2020-06-19,84.89167022705078,39.24344253540039,286.5857849121094,86.55202339942768,40.75280608518199,291.91561749580717,83.78233832338894,39.24344253540039,284.62654267087413,86.08596324993198,40.735750743871186,291.7206312233792,264476000,30464600,135549600
2020-06-22,87.11276245117188,39.004676818847656,288.42425537109375,87.25597924702839,39.354303206194615,288.8235223831238,85.2387951604758,38.69768716108468,284.8307955890103,85.2849167024508,39.25197115162432,285.982180772318,135445200,20876200,74649400
