Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2024-04-19,393.9838562011719,400.2620271980646,392.65122286516964,398.83067470294037,30565800
2024-04-22,395.8001403808594,397.6658329165628,390.65719496673063,394.93146005470254,20286900
2024-04-23,402.3250732421875,402.9469707225358,397.87310185893836,399.0379094531618,15734500
2024-04-24,403.7958984375,407.16201954597966,401.54524043863097,404.28946405238224,15065300
2024-04-25,393.9048767089844,394.74394432686086,383.0365516126927,388.9593393273181,40586500
2024-04-26,401.0911560058594,407.68518518518516,400.5383649444101,406.86587954495434,29694700
2024-04-29,397.07354736328125,401.0911788014965,394.05292813266897,400.0349411285761,19582100
2024-04-30,384.3197937011719,396.9847044226994,384.16187921211525,396.32331323474864,28781400
2024-05-01,389.8576354980469,396.55038446355206,385.287212788776,387.5576027140766,23562500
2024-05-02,392.7202453613281,394.7833458091865,389.5712946448992,392.54256898779425,17709400
2024-05-03,401.4267883300781,401.9104729912864,396.68854036623503,397.1031487364524,17446700
2024-05-06,408.2182312011719,408.6031966913456,401.14048747945304,403.4997454283101,16996600
2024-05-07,404.07232666015625,409.3337534102894,403.82554383275414,409.3238724572391,20018200
2024-05-08,405.25689697265625,406.92515129872777,401.47616718048914,402.91740058487204,11792300
2024-05-09,407.0140075683594,407.4088540854312,403.8354433999152,405.2865276969193,14689700
2024-05-10,409.40277099609375,410.0345494035734,406.5006029520457,407.6259469435492,13402300
2024-05-13,408.39593505859375,412.96635748889184,405.53326050690544,412.63073648454196,15440200
2024-05-14,411.1993713378906,412.1173961263277,406.2538343729978,406.7177872432058,15109300
2024-05-15,418.3887939453125,419.1107104287916,412.64321876209584,413.26623802905556,22239500
2024-05-16,416.32196044921875,420.7028625691673,415.6890726034355,417.1229765763839,17530100
2024-05-17,415.5505676269531,418.2305400024772,413.39474741262023,417.8547487362892,15352200
2024-05-20,420.6237487792969,422.03788543513167,415.3330645205205,415.55062632751003,16272100
2024-05-21,424.2826843261719,428.1691000651555,420.13914188778193,422.0971677395987,21453300
2024-05-22,425.7463073730469,427.61536520540614,422.393911984686,425.32108253196407,18073700
2024-05-23,422.26531982421875,428.792143449846,420.7028525285379,428.1691242148773,17211700
2024-05-24,425.3902893066406,426.28030386108634,419.704046646492,422.45322015153533,11855300
2024-05-28,425.5485534667969,426.0430093905557,421.8698001868635,424.86620187767414,15718000
2024-05-29,424.4112548828125,426.1616177574726,420.9698312429892,420.9698312429892,15517100
2024-05-30,410.0720520019531,419.5952468817441,409.64679700979286,419.5952468817441,28394500
2024-05-31,410.5269775390625,412.1290098934204,400.0247386123212,412.1290098934204,47995300
2024-06-03,408.9347839355469,411.81252080542527,404.38581394057536,410.92250624898264,17484700
2024-06-04,411.4565124511719,411.82240496411936,405.1373519842431,407.85685925302585,14348900
2024-06-05,419.30853271484375,419.3777336097301,411.6840004488704,413.1772670336835,16988000
2024-06-06,419.8127746582031,420.5940233339555,415.91646023275075,419.30845022429816,14861300
2024-06-07,419.1502685546875,421.55331696325794,418.30968749669245,421.47421729884104,13621700
2024-06-10,423.12567138671875,423.33333440686357,419.1898218829819,419.9908379970184,13982900
2024-06-11,427.88232421875,428.02078634829667,420.5347172370151,420.76217780161693,14551100
2024-06-12,436.1694641113281,438.4835142504696,428.4460648715454,430.4931196720458,22366200
2024-06-13,436.6836853027344,438.47364353190966,434.4981985450977,435.9617989605403,15960600
2024-06-14,437.6627197265625,438.2264067176669,431.87757943393086,433.4202794880734,13582000
2024-06-17,443.3983459472656,445.9398563271766,435.83317727597375,437.68243737571277,20790000
2024-06-18,441.390869140625,445.14875191744164,439.95696520327493,444.7234969265718,17112500
2024-06-20,440.7580261230469,441.5788096843686,436.37712366644695,441.3513490930651,19877400
2024-06-21,444.7927551269531,445.58387250760194,441.5590243550793,442.4193728058131,34187100
2024-06-24,442.7061767578125,447.72983562691786,441.4601381818841,444.8125336268041,15913700
2024-06-25,445.9497985839844,446.41458834788966,441.7963568563546,443.27972459062323,16413400
2024-06-26,447.1463623046875,448.57039770845984,443.22038125858614,444.02139740080895,16507000
2024-06-27,447.8287048339844,451.11189918090986,446.76066321308457,447.1661206636861,14806300
2024-06-28,441.994140625,450.3306598473802,441.4601198033777,448.0462760060759,28362300
2024-07-01,451.6656799316406,452.2985677661532,440.7184194830795,443.6851547691378,17662800
2024-07-02,454.1873779296875,454.4939381515054,448.085779279666,448.1748078930114,13979800
2024-07-03,455.6608581542969,455.9080860928665,452.80291887761234,453.10947910710325,9932800
2024-07-05,462.3755798339844,463.15682857412344,453.88083144181417,454.5137192746822,16000300
2024-07-08,461.0701904296875,462.5140232691351,459.30992877619343,461.3767506483888,12962300
2024-07-09,454.44451904296875,462.14811993117183,452.9215864810465,461.8217923289273,17207200
2024-07-10,461.08013916015625,461.2878021935715,453.7720662754438,456.1059138794407,18196100
2024-07-11,449.658203125,459.6264206924659,446.54310684217364,457.84639154158754,23111200
2024-07-12,448.52093505859375,451.2997748037469,445.65309687289607,449.2922850558392,16324300
2024-07-15,448.9263610839844,452.1897879047396,446.4244156110008,448.2736757198333,14429400
2024-07-16,444.5356140136719,449.26261113120097,441.70734079913353,449.18351146737297,17175700
2024-07-17,438.6021423339844,439.9174119033302,434.3102688250729,437.6824616204732,21778000
2024-07-18,435.487060546875,439.7196016105417,429.5832562189407,439.4130413837652,20794800
2024-07-19,432.26318359375,436.2485267618823,427.209859235563,428.2976681537138,20940400
2024-07-22,438.0285949707031,439.670192179698,434.04328162510484,436.8913524368939,15808800
2024-07-23,439.91741943359375,443.41817564914504,438.1868237868677,438.97794115369385,13107100
2024-07-24,424.1442565917969,436.58478368998954,422.8487845737653,435.5662057633114,26805800
2024-07-25,413.7607116699219,425.03430071497604,412.8805958173141,424.0453888657749,29943800
2024-07-26,420.55450439453125,424.1640565570156,412.64321010602674,413.5629210032518,23583800
2024-07-29,421.9983215332031,427.3582063126635,419.9908318898155,426.7945193727036,15125800
2024-07-30,418.2305908203125,424.2925947905347,412.732213459478,422.97735537825565,32687600
2024-07-31,413.7112731933594,417.1032335524809,407.63934002598563,415.83742760783406,42891400
2024-08-01,412.4849853515625,422.72022849108816,408.5095707902921,416.1242037023935,30296400
2024-08-02,403.96051025390625,410.3983347527904,399.85653294221606,407.91615685393316,29437900
2024-08-05,390.7684631347656,396.5931676964823,381.3045706583986,384.85479031825656,40709200
2024-08-06,395.17901611328125,401.1718491768835,394.0813385396222,395.5647061878266,24946500
2024-08-07,394.0121154785156,405.532931744476,393.06276861454995,404.1089265381238,20650900
2024-08-08,398.224853515625,401.35968669348046,395.5053463499925,397.97762559147657,20203000
2024-08-09,401.5179443359375,403.5254340135955,397.799656617914,399.5500195790903,19276700
2024-08-12,402.2991943359375,404.22758435718055,399.75768384658,402.54642227818954,16762900
2024-08-13,409.4193420410156,410.34892145213996,405.0285716844,405.04833905386585,19414300
2024-08-14,412.2377624511719,413.0882423005823,407.87668792866015,410.200606537794,18267000
2024-08-15,417.11199951171875,417.19124174906176,413.7733647214418,415.8934346982465,20752100
2024-08-16,414.5757751464844,417.4190624715108,413.41664970781534,416.6859584876603,22775600
2024-08-19,417.6072998046875,417.8252537249248,412.58447325666395,415.06120860773046,15234000
2024-08-20,420.846923828125,421.89705736065446,417.71635646590653,417.77579570483533,16387600
2024-08-21,420.19305419921875,422.4320025414326,417.79556092274566,420.1335847320776,16067300
2024-08-22,411.6829528808594,422.8183759816575,410.7516979364214,420.4109661556474,19361900
2024-08-23,412.91143798828125,415.3584538355035,408.255163223579,413.0996723021897,18493800
2024-08-26,409.6421203613281,413.396859709793,407.51213395459416,412.4953243921623,13152800
2024-08-27,409.9888916015625,410.5040417108967,406.43230298651787,409.01800038370646,13492900
2024-08-28,406.7790222167969,411.13807041057737,403.5196300124752,411.019191950483,14882700
2024-08-29,409.27557373046875,418.1224654785976,406.7790352875099,411.0786443893992,17045200
2024-08-30,413.2581787109375,413.60489748199507,408.29479126700903,411.7325012306554,24308300
2024-09-03,405.62982177734375,415.97267128987687,403.2422452090673,414.0210025733613,20313600
2024-09-04,405.0948791503906,407.41310010382534,400.60703533664076,402.13271297104455,15135800
2024-09-05,404.589599609375,409.25576060406553,402.35062114910426,403.8267457621573,14195500
2024-09-06,397.9618835449219,406.8285787467922,397.070234552708,405.2533785520499,19609500
2024-09-09,401.9444580078125,404.84718480089737,398.40767240518096,403.4503023301037,15295100
2024-09-10,410.3455505371094,412.45570379102855,403.90603822449737,404.4013853254675,19594300
2024-09-11,419.1033020019531,420.0444433948456,405.76853569187716,411.6334589269,19266900
2024-09-12,423.02642822265625,423.39298024346107,415.84389519077274,419.37076416429335,17395700
2024-09-13,426.5830078125,427.8114589338371,421.5007417784194,421.8672937914901,15874600
2024-09-16,427.3260498046875,429.4956726087264,424.2350886136153,426.59294574191983,13834700
2024-09-17,431.1005859375,437.73824933805764,428.24738173228826,436.13332953102315,18874200
2024-09-18,426.80096435546875,431.9723892702998,426.40469272360485,430.95197545729616,18898000
2024-09-19,434.607666015625,437.3915144590669,432.83431483021604,437.12403789377305,21706600
2024-09-20,431.2194519042969,435.1525090726311,430.17923509170157,433.15131768035957,55167100
2024-09-23,429.47589111328125,432.3984211271342,426.3849297674345,430.23871483209905,15128900
2024-09-24,425.1762390136719,429.31733347364775,422.1348005929618,428.9705844602765,17015800
2024-09-25,428.0888671875,429.08947802981356,424.58183139807875,425.8300855631319,13396400
2024-09-26,427.2962951660156,431.2491551844422,425.1365891561316,431.0411178765214,14492000
2024-09-27,424.0368957519531,427.8312712464172,423.4920260673168,427.5043252487667,14896100
2024-09-30,426.2956848144531,426.4145935098266,421.41156986331913,424.225137648764,16807300
2024-10-01,416.7751770019531,424.4926938702289,414.9126669274289,424.46297425132013,19092900
2024-10-02,413.2482604980469,418.8853126966806,412.8321556473641,418.6475255390392,16582300
2024-10-03,412.6637878417969,415.64575695003026,410.43472579830313,413.74364093705873,13686400
2024-10-04,412.188232421875,415.8438964916741,411.1083793562167,414.34793855319174,19169700
2024-10-07,405.7289123535156,413.22844449254166,405.1939290185023,412.12878843935687,20919800
2024-10-08,410.85076904296875,411.791940593935,404.37165096666996,407.0762266898708,19229300
2024-10-09,413.5751953125,416.46803570058375,410.4445979894132,411.99007853410836,14974300
2024-10-10,411.97027587890625,413.46623380792397,409.3053060403614,411.3659669240718,13848400
2024-10-11,412.4458312988281,413.24829121073924,409.4043927403761,412.26751359253427,14144900
2024-10-14,415.2395324707031,420.0939274308028,413.634582659994,413.88225618074995,16653100
2024-10-15,414.8432922363281,418.5485092157335,411.3956956650851,418.25128280655105,18900200
2024-10-16,412.2476806640625,412.48543760596397,406.66018089425665,411.3065392799767,15508900
2024-10-17,412.8421325683594,418.56834444995235,411.72264316476367,418.42963273493405,14820000
2024-10-18,414.2687072753906,415.7448320191293,412.38639426497724,413.2582100340754,17145300
2024-10-21,414.8829040527344,415.0612217475957,409.89971357797583,412.24765392774344,14206100
2024-10-22,423.53173828125,426.57314686513894,414.14986186453444,414.5956561682358,25482200
2024-10-23,420.6487731933594,427.06845240983137,418.59802889539156,426.8504984713963,19654400
2024-10-24,420.7775573730469,422.01592511987707,418.4692229621463,421.3719497046553,13581600
2024-10-25,424.16571044921875,428.4950392124222,422.6004269353124,422.78866124967664,16899100
2024-10-28,422.6202392578125,427.9204593260478,422.33292947161533,427.64306615669506,14882400
2024-10-29,427.93035888671875,429.1390069836367,421.8375655534697,424.01710482121905,17644100
2024-10-30,428.50494384765625,434.41938919264413,428.07895261488494,433.3692558016521,29749100
2024-10-31,402.5685729980469,412.2872801691042,402.51902015050615,411.49470671072675,53971000
